air_pollution_index,wind_direction,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,time,Month,Year,day
203,180,285.59,0.0,0.0,1,Clear,sky is clear,2689,20,November,2016,5
225,180,284.09,0.0,0.0,1,Clear,sky is clear,2593,21,November,2016,5
46,212,284.62,0.0,0.0,1,Clear,sky is clear,2485,22,November,2016,5
224,219,284.08,0.0,0.0,1,Clear,sky is clear,1955,23,November,2016,5
123,232,283.48,0.0,0.0,1,Clear,sky is clear,539,01,November,2016,6
163,256,282.87,0.0,0.0,1,Clear,sky is clear,539,01,November,2016,6
290,256,282.35,0.0,0.0,1,Clear,sky is clear,331,02,November,2016,6
286,256,281.82,0.0,0.0,1,Mist,mist,194,03,November,2016,6
288,270,281.55,0.0,0.0,1,Clear,sky is clear,243,04,November,2016,6
74,350,281.75,0.0,0.0,1,Clear,sky is clear,455,05,November,2016,6
98,332,281.22,0.0,0.0,1,Clear,sky is clear,822,06,November,2016,6
95,310,280.49,0.0,0.0,1,Clear,sky is clear,1377,07,November,2016,6
248,307,281.01,0.0,0.0,1,Clear,sky is clear,2169,08,November,2016,6
209,304,285.28,0.0,0.0,1,Clear,sky is clear,3175,09,November,2016,6
114,293,287.83,0.0,0.0,1,Clear,sky is clear,4093,10,November,2016,6
73,230,289.28,0.0,0.0,1,Clear,sky is clear,3608,11,November,2016,6
213,210,291.88,0.0,0.0,1,Clear,sky is clear,3679,12,November,2016,6
185,190,292.46,0.0,0.0,1,Clear,sky is clear,3618,13,November,2016,6
48,205,293.58,0.0,0.0,1,Clear,sky is clear,3569,14,November,2016,6
149,224,293.75,0.0,0.0,20,Clouds,few clouds,3912,15,November,2016,6
148,207,293.49,0.0,0.0,1,Clear,sky is clear,3782,16,November,2016,6
57,170,291.76,0.0,0.0,1,Clear,sky is clear,3790,17,November,2016,6
145,179,289.34,0.0,0.0,1,Clear,sky is clear,3204,18,November,2016,6
110,190,288.02,0.0,0.0,1,Clear,sky is clear,2620,19,November,2016,6
250,200,286.15,0.0,0.0,1,Clear,sky is clear,2069,20,November,2016,6
217,190,285.69,0.0,0.0,1,Clear,sky is clear,1923,21,November,2016,6
219,189,285.08,0.0,0.0,1,Clear,sky is clear,1308,22,November,2016,6
117,190,284.48,0.0,0.0,1,Clear,sky is clear,819,23,November,2016,6
80,160,283.28,0.0,0.0,1,Clear,sky is clear,284,01,November,2016,7
107,142,283.64,0.0,0.0,75,Clouds,broken clouds,217,02,November,2016,7
118,120,283.7,0.0,0.0,40,Clouds,scattered clouds,285,03,November,2016,7
173,138,283.64,0.0,0.0,75,Clouds,broken clouds,854,04,November,2016,7
295,130,282.87,0.0,0.0,75,Clouds,broken clouds,2673,05,November,2016,7
99,134,282.7,0.0,0.0,40,Clouds,scattered clouds,5671,06,November,2016,7
84,140,282.9,0.0,0.0,90,Clouds,overcast clouds,6103,07,November,2016,7
38,150,282.83,0.0,0.0,75,Clouds,broken clouds,5717,08,November,2016,7
12,170,283.55,0.0,0.0,90,Clouds,overcast clouds,4582,09,November,2016,7
20,180,284.96,0.0,0.0,90,Clouds,overcast clouds,4034,10,November,2016,7
82,180,286.53,0.0,0.0,90,Clouds,overcast clouds,4088,11,November,2016,7
227,188,287.97,0.0,0.0,90,Clouds,overcast clouds,4364,12,November,2016,7
127,180,288.62,0.0,0.0,40,Clouds,scattered clouds,4292,13,November,2016,7
196,184,289.95,0.0,0.0,90,Clouds,overcast clouds,4725,14,November,2016,7
265,190,290.01,0.0,0.0,90,Rain,light rain,5168,15,November,2016,7
81,196,289.62,0.0,0.0,90,Rain,light rain,6191,16,November,2016,7
222,220,288.69,0.0,0.0,40,Clouds,scattered clouds,5691,17,November,2016,7
81,211,287.84,0.0,0.0,40,Rain,light rain,4029,18,November,2016,7
271,200,287.09,0.0,0.0,1,Drizzle,light intensity drizzle,2678,19,November,2016,7
286,180,286.76,0.0,0.0,1,Clear,sky is clear,2168,20,November,2016,7
257,179,285.83,0.0,0.0,1,Clear,sky is clear,1929,21,November,2016,7
96,170,284.58,0.0,0.0,1,Clear,sky is clear,1279,22,November,2016,7
219,178,284.34,0.0,0.0,1,Clear,sky is clear,801,23,November,2016,7
140,179,281.82,0.0,0.0,1,Clear,sky is clear,280,01,November,2016,8
259,160,281.55,0.0,0.0,1,Clear,sky is clear,238,02,November,2016,8
277,171,280.82,0.0,0.0,1,Clear,sky is clear,322,03,November,2016,8
93,187,280.09,0.0,0.0,1,Clear,sky is clear,805,04,November,2016,8
28,157,279.69,0.0,0.0,1,Clear,sky is clear,2762,05,November,2016,8
32,120,279.42,0.0,0.0,1,Clear,sky is clear,5623,06,November,2016,8
60,150,278.9,0.0,0.0,1,Clear,sky is clear,6004,07,November,2016,8
277,183,278.9,0.0,0.0,1,Clear,sky is clear,5495,08,November,2016,8
101,181,280.4,0.0,0.0,1,Clear,sky is clear,5089,09,November,2016,8
194,180,283.46,0.0,0.0,1,Clear,sky is clear,4217,10,November,2016,8
299,185,284.81,0.0,0.0,1,Clear,sky is clear,4305,11,November,2016,8
259,194,285.59,0.0,0.0,1,Clear,sky is clear,4443,12,November,2016,8
89,197,286.55,0.0,0.0,1,Clear,sky is clear,4594,13,November,2016,8
141,201,287.15,0.0,0.0,20,Clouds,few clouds,4614,14,November,2016,8
243,217,287.33,0.0,0.0,20,Clouds,few clouds,5518,15,November,2016,8
15,245,287.15,0.0,0.0,1,Clear,sky is clear,6182,16,November,2016,8
299,254,284.62,0.0,0.0,1,Clear,sky is clear,5444,17,November,2016,8
77,270,283.22,0.0,0.0,1,Clear,sky is clear,3820,18,November,2016,8
22,277,280.6,0.0,0.0,1,Clear,sky is clear,2688,19,November,2016,8
210,260,278.54,0.0,0.0,1,Clear,sky is clear,2197,20,November,2016,8
215,260,277.03,0.0,0.0,1,Clear,sky is clear,1892,21,November,2016,8
238,270,275.89,0.0,0.0,1,Clear,sky is clear,1407,22,November,2016,8
220,271,275.28,0.0,0.0,1,Clear,sky is clear,975,23,November,2016,8
104,283,274.28,0.0,0.0,1,Clear,sky is clear,449,01,November,2016,9
181,273,274.4,0.0,0.0,1,Clear,sky is clear,346,02,November,2016,9
293,253,273.97,0.0,0.0,1,Clear,sky is clear,454,03,November,2016,9
138,219,273.22,0.0,0.0,1,Clear,sky is clear,957,04,November,2016,9
17,203,273.22,0.0,0.0,1,Clear,sky is clear,2843,05,November,2016,9
259,180,273.14,0.0,0.0,1,Clear,sky is clear,5822,06,November,2016,9
76,191,273.09,0.0,0.0,1,Mist,mist,6238,07,November,2016,9
283,170,273.35,0.0,0.0,90,Mist,mist,5779,08,November,2016,9
44,166,273.35,0.0,0.0,90,Fog,fog,5779,08,November,2016,9
107,160,276.07,0.0,0.0,1,Mist,mist,5221,09,November,2016,9
136,160,280.5,0.0,0.0,1,Clear,sky is clear,4170,10,November,2016,9
94,160,284.59,0.0,0.0,20,Clouds,few clouds,4420,11,November,2016,9
220,180,285.64,0.0,0.0,1,Clear,sky is clear,4479,12,November,2016,9
52,160,287.4,0.0,0.0,20,Clouds,few clouds,4587,13,November,2016,9
249,162,288.08,0.0,0.0,20,Clouds,few clouds,4884,14,November,2016,9
49,170,288.15,0.0,0.0,20,Clouds,few clouds,5368,15,November,2016,9
231,177,287.84,0.0,0.0,1,Clear,sky is clear,6263,16,November,2016,9
164,190,286.71,0.0,0.0,40,Clouds,scattered clouds,5927,17,November,2016,9
157,195,285.03,0.0,0.0,1,Clear,sky is clear,4016,18,November,2016,9
215,130,284.42,0.0,0.0,1,Clear,sky is clear,2901,19,November,2016,9
21,139,283.75,0.0,0.0,1,Clear,sky is clear,2427,20,November,2016,9
250,150,283.09,0.0,0.0,1,Clear,sky is clear,2140,21,November,2016,9
32,136,283.21,0.0,0.0,1,Clear,sky is clear,1484,22,November,2016,9
21,120,282.65,0.0,0.0,1,Clear,sky is clear,969,23,November,2016,9
117,150,281.9,0.0,0.0,1,Clear,sky is clear,502,01,November,2016,10
181,197,281.59,0.0,0.0,1,Clear,sky is clear,422,02,November,2016,10
48,251,281.09,0.0,0.0,1,Clear,sky is clear,419,03,November,2016,10
51,263,280.69,0.0,0.0,1,Clear,sky is clear,925,04,November,2016,10
231,280,280.29,0.0,0.0,1,Clear,sky is clear,2921,05,November,2016,10
57,284,279.84,0.0,0.0,1,Clear,sky is clear,5704,06,November,2016,10
44,300,279.61,0.0,0.0,1,Clear,sky is clear,5805,07,November,2016,10
265,297,279.8,0.0,0.0,1,Clear,sky is clear,4983,08,November,2016,10
281,290,281.75,0.0,0.0,1,Clear,sky is clear,5480,09,November,2016,10
27,273,284.14,0.0,0.0,1,Clear,sky is clear,4223,10,November,2016,10
233,250,286.33,0.0,0.0,1,Clear,sky is clear,4506,11,November,2016,10
136,257,288.33,0.0,0.0,1,Clear,sky is clear,4733,12,November,2016,10
11,260,290.33,0.0,0.0,1,Clear,sky is clear,4907,13,November,2016,10
62,260,291.86,0.0,0.0,1,Clear,sky is clear,5000,14,November,2016,10
227,260,292.48,0.0,0.0,1,Clear,sky is clear,5466,15,November,2016,10
69,264,291.89,0.0,0.0,1,Clear,sky is clear,6154,16,November,2016,10
44,270,290.42,0.0,0.0,1,Clear,sky is clear,5818,17,November,2016,10
170,276,288.62,0.0,0.0,1,Clear,sky is clear,4176,18,November,2016,10
200,290,287.03,0.0,0.0,1,Clear,sky is clear,2855,19,November,2016,10
269,285,285.62,0.0,0.0,1,Clear,sky is clear,2384,20,November,2016,10
286,280,284.55,0.0,0.0,1,Clear,sky is clear,1974,21,November,2016,10
121,298,283.75,0.0,0.0,1,Clear,sky is clear,1694,22,November,2016,10
141,320,282.97,0.0,0.0,1,Clear,sky is clear,1042,23,November,2016,10
250,300,281.22,0.0,0.0,1,Clear,sky is clear,379,01,November,2016,11
269,183,280.73,0.0,0.0,1,Clear,sky is clear,306,02,November,2016,11
141,55,279.84,0.0,0.0,1,Clear,sky is clear,370,03,November,2016,11
245,57,279.09,0.0,0.0,40,Clouds,scattered clouds,885,04,November,2016,11
268,60,278.65,0.0,0.0,1,Clear,sky is clear,2702,05,November,2016,11
253,93,277.84,0.0,0.0,1,Clear,sky is clear,5478,06,November,2016,11
64,70,277.03,0.0,0.0,1,Clear,sky is clear,5797,07,November,2016,11
206,100,276.56,0.0,0.0,1,Clear,sky is clear,5269,08,November,2016,11
92,60,277.82,0.0,0.0,1,Clear,sky is clear,4797,09,November,2016,11
297,60,278.89,0.0,0.0,1,Clear,sky is clear,4478,10,November,2016,11
200,60,279.95,0.0,0.0,1,Clear,sky is clear,4432,11,November,2016,11
226,76,280.55,0.0,0.0,1,Clear,sky is clear,4524,12,November,2016,11
254,70,281.21,0.0,0.0,1,Clear,sky is clear,4586,13,November,2016,11
275,60,281.95,0.0,0.0,1,Clear,sky is clear,4743,14,November,2016,11
41,50,282.15,0.0,0.0,1,Clear,sky is clear,5047,15,November,2016,11
270,59,282.02,0.0,0.0,1,Clear,sky is clear,5664,16,November,2016,11
166,70,280.82,0.0,0.0,1,Clear,sky is clear,5426,17,November,2016,11
144,50,278.1,0.0,0.0,1,Clear,sky is clear,4387,18,November,2016,11
267,50,275.66,0.0,0.0,1,Clear,sky is clear,3276,19,November,2016,11
275,112,273.59,0.0,0.0,1,Clear,sky is clear,2551,20,November,2016,11
62,95,272.82,0.0,0.0,1,Clear,sky is clear,2781,21,November,2016,11
49,30,272.15,0.0,0.0,1,Clear,sky is clear,2424,22,November,2016,11
195,180,271.82,0.0,0.0,1,Clear,sky is clear,1738,23,November,2016,11
85,344,271.54,0.0,0.0,1,Clear,sky is clear,605,01,November,2016,12
101,350,272.08,0.0,0.0,1,Clear,sky is clear,480,02,November,2016,12
230,187,272.28,0.0,0.0,1,Clear,sky is clear,336,03,November,2016,12
214,350,273.08,0.0,0.0,1,Clear,sky is clear,377,04,November,2016,12
123,195,273.55,0.0,0.0,1,Clear,sky is clear,648,05,November,2016,12
91,20,273.81,0.0,0.0,1,Clear,sky is clear,1177,06,November,2016,12
236,350,273.82,0.0,0.0,1,Clear,sky is clear,1876,07,November,2016,12
31,335,273.82,0.0,0.0,1,Clear,sky is clear,2844,08,November,2016,12
218,59,275.75,0.0,0.0,1,Clear,sky is clear,3541,09,November,2016,12
281,36,278.58,0.0,0.0,1,Clear,sky is clear,4310,10,November,2016,12
137,10,280.88,0.0,0.0,1,Clear,sky is clear,4227,11,November,2016,12
257,34,282.15,0.0,0.0,1,Clear,sky is clear,4513,12,November,2016,12
282,10,283.28,0.0,0.0,1,Clear,sky is clear,4264,13,November,2016,12
198,14,284.42,0.0,0.0,1,Clear,sky is clear,4161,14,November,2016,12
237,20,285.21,0.0,0.0,1,Clear,sky is clear,4209,15,November,2016,12
245,15,285.02,0.0,0.0,1,Clear,sky is clear,4321,16,November,2016,12
243,10,283.75,0.0,0.0,1,Clear,sky is clear,4266,17,November,2016,12
192,50,282.22,0.0,0.0,1,Clear,sky is clear,3975,18,November,2016,12
268,50,281.53,0.0,0.0,1,Clear,sky is clear,3163,19,November,2016,12
100,50,281.03,0.0,0.0,1,Clear,sky is clear,2507,20,November,2016,12
118,50,280.84,0.0,0.0,1,Clear,sky is clear,2450,21,November,2016,12
249,47,280.82,0.0,0.0,1,Clear,sky is clear,2687,22,November,2016,12
22,40,280.42,0.0,0.0,1,Clear,sky is clear,1608,23,November,2016,12
191,350,279.82,0.0,0.0,1,Clear,sky is clear,605,01,November,2016,13
155,188,279.48,0.0,0.0,1,Clear,sky is clear,480,02,November,2016,13
106,10,279.15,0.0,0.0,1,Clear,sky is clear,336,03,November,2016,13
218,162,278.88,0.0,0.0,1,Clear,sky is clear,377,04,November,2016,13
53,340,278.95,0.0,0.0,1,Clear,sky is clear,531,05,November,2016,13
243,185,278.62,0.0,0.0,1,Clear,sky is clear,856,06,November,2016,13
102,20,278.49,0.0,0.0,1,Clear,sky is clear,1284,07,November,2016,13
145,340,278.49,0.0,0.0,1,Clear,sky is clear,1842,08,November,2016,13
173,340,279.75,0.0,0.0,1,Clear,sky is clear,2332,09,November,2016,13
38,344,282.75,0.0,0.0,1,Clear,sky is clear,3200,10,November,2016,13
226,360,284.86,0.0,0.0,1,Clear,sky is clear,3440,11,November,2016,13
39,192,286.21,0.0,0.0,1,Clear,sky is clear,3652,12,November,2016,13
257,360,287.46,0.0,0.0,1,Clear,sky is clear,3749,13,November,2016,13
229,200,288.41,0.0,0.0,1,Clear,sky is clear,3492,14,November,2016,13
56,10,289.02,0.0,0.0,1,Clear,sky is clear,3911,15,November,2016,13
171,10,288.88,0.0,0.0,1,Clear,sky is clear,4165,16,November,2016,13
153,10,287.65,0.0,0.0,1,Clear,sky is clear,3833,17,November,2016,13
257,20,285.53,0.0,0.0,1,Clear,sky is clear,3291,18,November,2016,13
83,19,284.55,0.0,0.0,1,Haze,haze,2557,19,November,2016,13
38,10,282.97,0.0,0.0,1,Clear,sky is clear,2117,20,November,2016,13
259,22,282.59,0.0,0.0,1,Clear,sky is clear,1708,21,November,2016,13
130,30,282.33,0.0,0.0,1,Clear,sky is clear,1228,22,November,2016,13
24,20,281.52,0.0,0.0,1,Clear,sky is clear,831,23,November,2016,13
179,10,279.84,0.0,0.0,1,Clear,sky is clear,338,01,November,2016,14
184,10,279.62,0.0,0.0,1,Clear,sky is clear,275,02,November,2016,14
126,21,279.58,0.0,0.0,1,Clear,sky is clear,354,03,November,2016,14
11,10,278.89,0.0,0.0,1,Clear,sky is clear,856,04,November,2016,14
41,157,278.55,0.0,0.0,1,Clear,sky is clear,2745,05,November,2016,14
167,360,278.29,0.0,0.0,1,Clear,sky is clear,5746,06,November,2016,14
274,353,278.21,0.0,0.0,75,Mist,mist,5553,07,November,2016,14
284,340,278.35,0.0,0.0,90,Clouds,overcast clouds,5498,08,November,2016,14
143,350,279.68,0.0,0.0,90,Clouds,overcast clouds,4698,09,November,2016,14
266,350,280.48,0.0,0.0,90,Clouds,overcast clouds,4044,10,November,2016,14
271,346,281.01,0.0,0.0,90,Clouds,overcast clouds,4132,11,November,2016,14
108,330,281.48,0.0,0.0,90,Clouds,overcast clouds,4325,12,November,2016,14
166,338,281.93,0.0,0.0,90,Clouds,overcast clouds,4114,13,November,2016,14
203,350,283.15,0.0,0.0,90,Clouds,overcast clouds,4500,14,November,2016,14
83,353,283.29,0.0,0.0,75,Clouds,broken clouds,5303,15,November,2016,14
296,360,283.08,0.0,0.0,1,Clear,sky is clear,6248,16,November,2016,14
81,350,282.21,0.0,0.0,1,Clear,sky is clear,5806,17,November,2016,14
134,340,280.44,0.0,0.0,75,Clouds,broken clouds,3901,18,November,2016,14
165,20,280.34,0.0,0.0,40,Clouds,scattered clouds,2554,19,November,2016,14
40,18,279.79,0.0,0.0,1,Clear,sky is clear,2220,20,November,2016,14
22,10,278.72,0.0,0.0,75,Mist,mist,1903,21,November,2016,14
80,14,278.15,0.0,0.0,1,Mist,mist,1239,22,November,2016,14
60,20,277.09,0.0,0.0,40,Fog,fog,873,23,November,2016,14
74,21,277.09,0.0,0.0,40,Mist,mist,873,23,November,2016,14
62,50,274.28,0.0,0.0,1,Mist,mist,315,01,November,2016,15
291,56,274.28,0.0,0.0,1,Fog,fog,315,01,November,2016,15
119,70,274.28,0.0,0.0,1,Haze,haze,315,01,November,2016,15
153,73,273.68,0.0,0.0,1,Mist,mist,242,02,November,2016,15
277,81,273.68,0.0,0.0,1,Fog,fog,242,02,November,2016,15
255,90,273.68,0.0,0.0,1,Haze,haze,242,02,November,2016,15
281,50,273.46,0.0,0.0,1,Mist,mist,323,03,November,2016,15
61,70,273.46,0.0,0.0,1,Fog,fog,323,03,November,2016,15
226,68,273.46,0.0,0.0,1,Haze,haze,323,03,November,2016,15
92,60,273.58,0.0,0.0,75,Mist,mist,888,04,November,2016,15
85,73,273.58,0.0,0.0,75,Fog,fog,888,04,November,2016,15
161,90,273.58,0.0,0.0,75,Haze,haze,888,04,November,2016,15
123,105,274.45,0.0,0.0,75,Mist,mist,2766,05,November,2016,15
67,90,274.45,0.0,0.0,75,Fog,fog,2766,05,November,2016,15
176,94,275.34,0.0,0.0,90,Mist,mist,5639,06,November,2016,15
266,100,275.34,0.0,0.0,90,Fog,fog,5639,06,November,2016,15
97,100,276.46,0.0,0.0,90,Mist,mist,5697,07,November,2016,15
198,99,276.46,0.0,0.0,90,Rain,light rain,5697,07,November,2016,15
57,90,276.65,0.0,0.0,75,Mist,mist,4800,08,November,2016,15
71,80,277.46,0.0,0.0,75,Mist,mist,5325,09,November,2016,15
218,70,277.46,0.0,0.0,75,Haze,haze,5325,09,November,2016,15
217,102,279.15,0.0,0.0,40,Mist,mist,4183,10,November,2016,15
78,110,281.58,0.0,0.0,40,Clouds,scattered clouds,4349,11,November,2016,15
78,83,283.35,0.0,0.0,40,Clouds,scattered clouds,4451,12,November,2016,15
61,40,284.42,0.0,0.0,40,Clouds,scattered clouds,4730,13,November,2016,15
116,96,285.02,0.0,0.0,75,Clouds,broken clouds,5003,14,November,2016,15
55,190,285.59,0.0,0.0,40,Clouds,scattered clouds,5126,15,November,2016,15
154,194,285.29,0.0,0.0,40,Clouds,scattered clouds,6443,16,November,2016,15
94,170,283.61,0.0,0.0,40,Clouds,scattered clouds,6047,17,November,2016,15
39,190,282.59,0.0,0.0,1,Clear,sky is clear,4224,18,November,2016,15
186,190,281.46,0.0,0.0,1,Clear,sky is clear,2924,19,November,2016,15
42,199,279.95,0.0,0.0,1,Clear,sky is clear,2635,20,November,2016,15
243,280,280.02,0.0,0.0,1,Mist,mist,2929,21,November,2016,15
176,277,279.94,0.0,0.0,1,Clear,sky is clear,3164,22,November,2016,15
239,260,278.28,0.0,0.0,1,Clear,sky is clear,1038,23,November,2016,15
208,240,275.97,0.0,0.0,1,Mist,mist,338,01,November,2016,16
46,253,275.16,0.0,0.0,1,Mist,mist,255,02,November,2016,16
24,270,275.16,0.0,0.0,1,Fog,fog,255,02,November,2016,16
102,275,274.47,0.0,0.0,90,Mist,mist,347,03,November,2016,16
275,280,274.47,0.0,0.0,90,Fog,fog,347,03,November,2016,16
285,280,273.78,0.0,0.0,1,Fog,fog,865,04,November,2016,16
131,280,273.78,0.0,0.0,1,Mist,mist,865,04,November,2016,16
246,275,273.84,0.0,0.0,1,Mist,mist,2792,05,November,2016,16
146,270,274.15,0.0,0.0,1,Mist,mist,5695,06,November,2016,16
207,277,273.64,0.0,0.0,75,Mist,mist,4543,07,November,2016,16
285,270,274.7,0.0,0.0,40,Mist,mist,5584,08,November,2016,16
73,265,278.07,0.0,0.0,20,Clouds,few clouds,5112,09,November,2016,16
129,260,281.68,0.0,0.0,20,Clouds,few clouds,4235,10,November,2016,16
144,250,284.48,0.0,0.0,20,Clouds,few clouds,4353,11,November,2016,16
111,260,286.22,0.0,0.0,20,Clouds,few clouds,4549,12,November,2016,16
73,270,287.75,0.0,0.0,20,Clouds,few clouds,4463,13,November,2016,16
235,269,288.68,0.0,0.0,20,Clouds,few clouds,4590,14,November,2016,16
201,240,288.68,0.0,0.0,20,Clouds,few clouds,5317,15,November,2016,16
182,258,287.71,0.0,0.0,40,Clouds,scattered clouds,6312,16,November,2016,16
282,270,286.95,0.0,0.0,1,Clear,sky is clear,5844,17,November,2016,16
203,260,285.47,0.0,0.0,1,Clear,sky is clear,4159,18,November,2016,16
135,250,284.72,0.0,0.0,1,Clear,sky is clear,3057,19,November,2016,16
213,245,283.95,0.0,0.0,1,Clear,sky is clear,2641,20,November,2016,16
239,240,283.76,0.0,0.0,1,Clear,sky is clear,2223,21,November,2016,16
36,255,283.34,0.0,0.0,1,Clear,sky is clear,1430,22,November,2016,16
99,290,283.42,0.0,0.0,1,Clear,sky is clear,890,23,November,2016,16
124,270,283.29,0.0,0.0,1,Clear,sky is clear,309,01,November,2016,17
49,250,282.89,0.0,0.0,1,Clear,sky is clear,258,02,November,2016,17
78,253,282.49,0.0,0.0,1,Clear,sky is clear,344,03,November,2016,17
169,280,281.89,0.0,0.0,1,Clear,sky is clear,839,04,November,2016,17
109,270,281.49,0.0,0.0,1,Clear,sky is clear,2746,05,November,2016,17
253,260,280.81,0.0,0.0,90,Clouds,overcast clouds,5870,06,November,2016,17
46,272,280.41,0.0,0.0,90,Clouds,overcast clouds,5819,07,November,2016,17
152,260,280.75,0.0,0.0,75,Clouds,broken clouds,5074,08,November,2016,17
274,243,281.81,0.0,0.0,75,Clouds,broken clouds,5047,09,November,2016,17
91,220,283.21,0.0,0.0,90,Clouds,overcast clouds,4366,10,November,2016,17
234,235,284.34,0.0,0.0,90,Clouds,overcast clouds,4649,11,November,2016,17
146,260,285.61,0.0,0.0,75,Clouds,broken clouds,4849,12,November,2016,17
50,278,286.22,0.0,0.0,1,Clear,sky is clear,4802,13,November,2016,17
280,280,286.15,0.0,0.0,75,Clouds,broken clouds,5041,14,November,2016,17
45,290,285.82,0.0,0.0,90,Clouds,overcast clouds,5705,15,November,2016,17
74,290,285.36,0.0,0.0,90,Clouds,overcast clouds,6432,16,November,2016,17
42,280,284.75,0.0,0.0,90,Clouds,overcast clouds,5953,17,November,2016,17
74,280,284.22,0.0,0.0,90,Clouds,overcast clouds,4380,18,November,2016,17
132,280,284.16,0.0,0.0,90,Clouds,overcast clouds,3151,19,November,2016,17
185,280,283.49,0.0,0.0,90,Clouds,overcast clouds,2722,20,November,2016,17
83,280,282.96,0.0,0.0,90,Clouds,overcast clouds,3199,21,November,2016,17
165,286,282.22,0.0,0.0,1,Clear,sky is clear,3527,22,November,2016,17
25,270,281.96,0.0,0.0,1,Rain,light rain,1267,23,November,2016,17
187,280,280.82,0.0,0.0,75,Rain,light rain,389,01,November,2016,18
63,260,280.88,0.0,0.0,90,Rain,light rain,346,02,November,2016,18
215,260,280.88,0.0,0.0,90,Drizzle,light intensity drizzle,346,02,November,2016,18
150,260,280.95,0.0,0.0,90,Rain,light rain,403,03,November,2016,18
202,260,280.69,0.0,0.0,90,Rain,light rain,833,04,November,2016,18
216,260,280.69,0.0,0.0,90,Mist,mist,833,04,November,2016,18
38,263,280.43,0.0,0.0,90,Rain,light rain,2579,05,November,2016,18
168,260,280.43,0.0,0.0,90,Mist,mist,2579,05,November,2016,18
277,235,280.43,0.0,0.0,90,Rain,light rain,5506,06,November,2016,18
78,210,280.43,0.0,0.0,90,Drizzle,drizzle,5506,06,November,2016,18
247,230,280.5,0.0,0.0,90,Rain,moderate rain,5892,07,November,2016,18
41,180,280.5,0.0,0.0,90,Drizzle,drizzle,5892,07,November,2016,18
275,200,280.56,0.0,0.0,90,Rain,light rain,4954,08,November,2016,18
142,198,280.56,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,4954,08,November,2016,18
292,150,280.35,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4378,09,November,2016,18
176,160,280.35,0.0,0.0,90,Rain,heavy intensity rain,4378,09,November,2016,18
286,140,280.35,0.0,0.0,90,Mist,mist,4378,09,November,2016,18
25,125,279.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4211,10,November,2016,18
294,110,279.83,0.0,0.0,90,Rain,heavy intensity rain,4211,10,November,2016,18
259,114,279.83,0.0,0.0,90,Mist,mist,4211,10,November,2016,18
111,120,279.03,0.0,0.0,90,Rain,heavy intensity rain,4540,11,November,2016,18
134,138,279.03,0.0,0.0,90,Mist,mist,4540,11,November,2016,18
80,150,279.03,0.0,0.0,90,Snow,snow,4540,11,November,2016,18
219,154,277.16,0.0,0.0,90,Rain,light rain,4658,12,November,2016,18
92,160,277.16,0.0,0.0,90,Snow,snow,4658,12,November,2016,18
218,150,277.16,0.0,0.0,90,Drizzle,drizzle,4658,12,November,2016,18
23,150,276.75,0.0,0.0,90,Rain,moderate rain,4409,13,November,2016,18
83,150,276.75,0.0,0.0,90,Mist,mist,4409,13,November,2016,18
178,150,276.75,0.0,0.0,90,Snow,snow,4409,13,November,2016,18
181,150,275.09,0.0,0.0,90,Mist,mist,4694,14,November,2016,18
281,160,275.09,0.0,0.0,90,Snow,snow,4694,14,November,2016,18
135,160,275.09,0.0,0.0,90,Rain,light rain,4694,14,November,2016,18
33,150,275.09,0.0,0.0,90,Fog,fog,4694,14,November,2016,18
286,161,275.09,0.0,0.0,90,Drizzle,heavy intensity drizzle,4694,14,November,2016,18
196,199,274.08,0.0,0.0,90,Snow,heavy snow,4872,15,November,2016,18
144,180,274.08,0.0,0.0,90,Mist,mist,4872,15,November,2016,18
172,180,274.08,0.0,0.0,90,Fog,fog,4872,15,November,2016,18
275,205,274.08,0.0,0.0,90,Rain,light rain,4872,15,November,2016,18
175,207,273.84,0.0,0.0,90,Snow,heavy snow,5074,16,November,2016,18
297,218,273.84,0.0,0.0,90,Mist,mist,5074,16,November,2016,18
107,218,273.84,0.0,0.0,90,Fog,fog,5074,16,November,2016,18
261,218,273.62,0.0,0.0,90,Snow,heavy snow,4328,17,November,2016,18
97,251,273.62,0.0,0.0,90,Fog,fog,4328,17,November,2016,18
129,360,273.62,0.0,0.0,90,Mist,mist,4328,17,November,2016,18
59,355,273.59,0.0,0.0,90,Snow,heavy snow,3486,18,November,2016,18
50,350,273.59,0.0,0.0,90,Mist,mist,3486,18,November,2016,18
56,354,273.58,0.0,0.0,90,Snow,light snow,2524,19,November,2016,18
267,360,273.58,0.0,0.0,90,Mist,mist,2524,19,November,2016,18
179,10,273.28,0.0,0.0,90,Snow,light snow,2027,20,November,2016,18
13,27,273.28,0.0,0.0,90,Mist,mist,2027,20,November,2016,18
10,360,273.47,0.0,0.0,90,Snow,light snow,2160,21,November,2016,18
276,360,273.47,0.0,0.0,90,Mist,mist,2160,21,November,2016,18
121,360,273.15,0.0,0.0,90,Snow,light snow,2012,22,November,2016,18
20,180,273.02,0.0,0.0,40,Snow,light snow,1356,23,November,2016,18
