date_time,is_holiday,air_pollution_index,wind_direction,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2016-05-29 04:00:00,None,106,316,289.16,0.25,0.0,90,Mist,mist,379
2016-05-29 05:00:00,None,16,306,289.35,0.0,0.0,90,Rain,light rain,557
2016-05-29 05:00:00,None,86,313,289.35,0.0,0.0,90,Mist,mist,557
2016-05-29 06:00:00,None,137,312,289.36,0.0,0.0,75,Mist,mist,966
2016-05-29 06:00:00,None,193,322,289.36,0.0,0.0,75,Drizzle,light intensity drizzle,966
2016-05-29 06:00:00,None,113,324,289.36,0.0,0.0,75,Rain,moderate rain,966
2016-05-29 07:00:00,None,93,336,289.69,0.0,0.0,90,Rain,light rain,1372
2016-05-29 08:00:00,None,73,334,290.04,0.0,0.0,90,Rain,heavy intensity rain,1711
2016-05-29 10:00:00,None,242,343,292.16,0.0,0.0,75,Clouds,broken clouds,3307
2016-05-29 10:00:00,None,26,336,292.05,0.0,0.0,75,Clouds,broken clouds,3307
2016-05-29 11:00:00,None,102,350,293.72,0.0,0.0,75,Clouds,broken clouds,3854
2016-05-29 12:00:00,None,286,348,295.01,0.0,0.0,75,Clouds,broken clouds,3997
2016-05-29 14:00:00,None,87,176,296.04,0.0,0.0,40,Rain,light rain,3835
2016-05-29 14:00:00,None,120,231,296.61,0.0,0.0,75,Clouds,broken clouds,3835
2016-05-29 15:00:00,None,86,116,296.91,0.0,0.0,75,Clouds,broken clouds,3769
2016-05-29 16:00:00,None,243,186,297.41,0.0,0.0,40,Clouds,scattered clouds,3530
2016-05-29 17:00:00,None,104,9,297.85,0.0,0.0,40,Clouds,scattered clouds,3572
2016-05-29 18:00:00,None,277,17,297.4,0.0,0.0,40,Clouds,scattered clouds,3250
2016-05-29 19:00:00,None,55,36,296.3,0.0,0.0,40,Thunderstorm,proximity thunderstorm,3064
2016-05-29 19:00:00,None,224,40,296.3,0.0,0.0,40,Rain,proximity shower rain,3064
2016-05-29 20:00:00,None,285,55,294.98,0.0,0.0,40,Rain,light rain,3012
2016-05-29 21:00:00,None,77,66,292.8,0.0,0.0,20,Clouds,few clouds,2786
2016-05-29 22:00:00,None,295,82,290.29,0.0,0.0,1,Clear,sky is clear,2548
2016-05-29 23:00:00,None,296,95,289.37,0.0,0.0,1,Mist,mist,1782
2016-05-30 00:00:00,Memorial Day,136,98,288.38,0.0,0.0,1,Mist,mist,1082
2016-05-30 01:00:00,None,242,114,287.57,0.0,0.0,1,Mist,mist,607
2016-05-30 01:00:00,None,191,120,287.57,0.0,0.0,1,Fog,fog,607
2016-05-30 02:00:00,None,23,123,287.03,0.0,0.0,1,Mist,mist,543
2016-05-30 02:00:00,None,111,131,287.03,0.0,0.0,1,Fog,fog,543
2016-05-30 03:00:00,None,160,135,286.21,0.0,0.0,1,Mist,mist,309
2016-05-30 03:00:00,None,189,147,286.21,0.0,0.0,1,Fog,fog,309
2016-05-30 04:00:00,None,187,149,285.51,0.0,0.0,1,Mist,mist,293
2016-05-30 04:00:00,None,222,158,285.51,0.0,0.0,1,Fog,fog,293
2016-05-30 05:00:00,None,42,157,285.91,0.0,0.0,1,Mist,mist,488
2016-05-30 05:00:00,None,18,169,285.91,0.0,0.0,1,Fog,fog,488
2016-05-30 06:00:00,None,273,171,285.59,0.0,0.0,20,Mist,mist,895
2016-05-30 06:00:00,None,212,170,285.59,0.0,0.0,20,Fog,fog,895
2016-05-30 07:00:00,None,272,173,287.66,0.25,0.0,1,Rain,light rain,1036
2016-05-30 07:00:00,None,158,172,287.66,0.25,0.0,1,Fog,fog,1036
2016-05-30 07:00:00,None,101,173,287.66,0.25,0.0,1,Mist,mist,1036
2016-05-30 08:00:00,None,62,175,290.2,0.0,0.0,75,Mist,mist,1258
2016-05-30 10:00:00,None,24,177,295.46,0.0,0.0,75,Clouds,broken clouds,2614
2016-05-30 10:00:00,None,61,180,295.51,0.0,0.0,75,Clouds,broken clouds,2614
2016-05-30 11:00:00,None,209,182,297.56,0.0,0.0,75,Clouds,broken clouds,3230
2016-05-30 12:00:00,None,46,185,298.85,0.0,0.0,40,Clouds,scattered clouds,3551
2016-05-30 14:00:00,None,88,191,300.28,0.0,0.0,40,Clouds,scattered clouds,3997
2016-05-30 14:00:00,None,159,192,300.32,0.0,0.0,40,Clouds,scattered clouds,3997
2016-05-30 15:00:00,None,45,197,300.87,0.0,0.0,40,Clouds,scattered clouds,4001
2016-05-30 16:00:00,None,103,186,301.18,0.0,0.0,40,Clouds,scattered clouds,3924
2016-05-30 18:00:00,None,200,196,300.59,0.0,0.0,1,Clear,sky is clear,3770
2016-05-30 18:00:00,None,175,190,300.41,0.0,0.0,1,Clear,sky is clear,3770
2016-05-30 19:00:00,None,49,201,299.33,0.0,0.0,75,Clouds,broken clouds,3610
2016-05-30 20:00:00,None,73,190,298.22,0.0,0.0,75,Clouds,broken clouds,2946
2016-05-30 21:00:00,None,193,195,296.62,0.0,0.0,75,Clouds,broken clouds,2650
2016-05-30 22:00:00,None,279,188,295.8,0.0,0.0,75,Clouds,broken clouds,1969
2016-05-30 23:00:00,None,139,198,295.16,0.0,0.0,75,Rain,light rain,1126
2016-05-31 00:00:00,None,248,195,294.75,0.0,0.0,75,Rain,heavy intensity rain,689
2016-05-31 01:00:00,None,284,188,294.04,0.0,0.0,75,Clouds,broken clouds,468
2016-05-31 02:00:00,None,87,187,293.62,0.0,0.0,75,Thunderstorm,proximity thunderstorm,357
2016-05-31 03:00:00,None,134,181,292.85,0.0,0.0,75,Rain,heavy intensity rain,534
2016-05-31 03:00:00,None,18,199,292.85,0.0,0.0,75,Haze,haze,534
2016-05-31 04:00:00,None,298,188,292.19,0.0,0.0,75,Rain,light rain,1334
2016-05-31 05:00:00,None,136,205,291.74,0.0,0.0,75,Rain,moderate rain,3188
2016-05-31 06:00:00,None,225,217,291.12,0.0,0.0,75,Rain,light rain,6223
2016-05-31 07:00:00,None,125,230,291.42,0.0,0.0,90,Clouds,overcast clouds,6790
2016-05-31 08:00:00,None,115,255,291.46,0.4,0.0,90,Rain,moderate rain,5563
2016-05-31 10:00:00,None,222,254,291.48,0.0,0.0,90,Drizzle,drizzle,4368
2016-05-31 10:00:00,None,53,288,291.48,0.0,0.0,90,Rain,light rain,4368
2016-05-31 10:00:00,None,74,296,291.52,0.0,0.0,90,Drizzle,drizzle,4368
2016-05-31 10:00:00,None,94,264,291.52,0.0,0.0,90,Rain,light rain,4368
2016-05-31 11:00:00,None,66,285,292.62,0.0,0.0,90,Rain,light rain,4698
2016-05-31 12:00:00,None,241,266,293.41,0.0,0.0,90,Rain,light rain,4897
2016-05-31 14:00:00,None,289,282,294.05,0.0,0.0,90,Rain,light rain,5383
2016-05-31 14:00:00,None,111,252,293.92,0.0,0.0,90,Rain,light rain,5383
2016-05-31 15:00:00,None,181,256,294.21,0.51,0.0,75,Rain,light rain,5869
2016-05-31 16:00:00,None,114,264,294.4,0.0,0.0,75,Rain,moderate rain,6396
2016-05-31 16:00:00,None,15,267,294.4,0.0,0.0,75,Drizzle,light intensity drizzle,6396
2016-05-31 18:00:00,None,43,274,294.94,0.0,0.0,40,Clouds,scattered clouds,4418
2016-05-31 18:00:00,None,36,269,294.98,0.0,0.0,75,Clouds,broken clouds,4418
2016-05-31 19:00:00,None,27,279,295.06,0.0,0.0,75,Clouds,broken clouds,3192
2016-05-31 20:00:00,None,14,278,294.51,0.0,0.0,75,Clouds,broken clouds,2788
2016-05-31 21:00:00,None,127,286,292.22,0.0,0.0,75,Clouds,broken clouds,2526
2016-05-31 22:00:00,None,105,282,290.6,0.0,0.0,20,Clouds,few clouds,1814
2016-05-31 23:00:00,None,222,287,289.9,0.0,0.0,1,Clear,sky is clear,1163
2016-06-01 00:00:00,None,264,286,289.5,0.0,0.0,20,Clouds,few clouds,628
2016-06-01 01:00:00,None,53,293,289.48,0.0,0.0,20,Clouds,few clouds,441
2016-06-01 02:00:00,None,102,294,289.42,0.0,0.0,20,Clouds,few clouds,321
2016-06-01 03:00:00,None,256,207,289.01,0.0,0.0,1,Clear,sky is clear,337
2016-06-01 04:00:00,None,270,238,288.47,0.0,0.0,1,Clear,sky is clear,917
2016-06-01 05:00:00,None,260,180,287.49,0.0,0.0,20,Clouds,few clouds,3160
2016-06-01 06:00:00,None,251,206,287.13,0.0,0.0,20,Clouds,few clouds,6157
2016-06-01 07:00:00,None,143,126,287.8,0.0,0.0,20,Clouds,few clouds,6442
2016-06-01 08:00:00,None,84,132,288.54,0.0,0.0,40,Clouds,scattered clouds,6264
2016-06-01 10:00:00,None,249,138,289.06,0.0,0.0,90,Clouds,overcast clouds,4831
2016-06-01 10:00:00,None,145,173,289.06,0.0,0.0,90,Clouds,overcast clouds,4831
2016-06-01 11:00:00,None,236,174,289.67,0.0,0.0,90,Rain,light rain,5082
2016-06-01 12:00:00,None,93,171,289.63,0.0,0.0,90,Clouds,overcast clouds,5094
2016-06-01 14:00:00,None,255,174,290.11,0.0,0.0,90,Clouds,overcast clouds,5297
2016-06-01 14:00:00,None,252,172,290.06,0.0,0.0,90,Clouds,overcast clouds,5297
2016-06-01 15:00:00,None,95,191,290.71,0.0,0.0,90,Clouds,overcast clouds,5649
2016-06-01 16:00:00,None,121,182,290.68,0.0,0.0,75,Clouds,broken clouds,6572
2016-06-01 18:00:00,None,78,194,290.89,0.0,0.0,90,Clouds,overcast clouds,4689
2016-06-01 18:00:00,None,295,210,290.57,0.0,0.0,90,Clouds,overcast clouds,4689
2016-06-01 19:00:00,None,160,220,290.51,0.0,0.0,90,Clouds,overcast clouds,3538
2016-06-01 20:00:00,None,185,235,290.05,0.0,0.0,75,Clouds,broken clouds,3083
2016-06-01 21:00:00,None,207,248,288.77,0.0,0.0,40,Clouds,scattered clouds,2799
2016-06-01 22:00:00,None,51,263,288.38,0.0,0.0,75,Clouds,broken clouds,1922
2016-06-01 23:00:00,None,38,277,288.28,0.0,0.0,75,Clouds,broken clouds,1169
2016-06-02 00:00:00,None,94,286,288.15,0.0,0.0,75,Clouds,broken clouds,664
2016-06-02 01:00:00,None,238,301,287.72,0.0,0.0,75,Clouds,broken clouds,393
2016-06-02 02:00:00,None,182,315,287.36,0.0,0.0,90,Clouds,overcast clouds,291
2016-06-02 03:00:00,None,50,317,287.17,0.0,0.0,90,Clouds,overcast clouds,353
2016-06-02 04:00:00,None,210,319,286.69,0.0,0.0,75,Clouds,broken clouds,930
2016-06-02 05:00:00,None,109,324,286.05,0.0,0.0,75,Clouds,broken clouds,3008
2016-06-02 06:00:00,None,229,322,285.71,0.0,0.0,75,Clouds,broken clouds,5485
2016-06-02 07:00:00,None,156,328,286.46,0.0,0.0,75,Clouds,broken clouds,6476
2016-06-02 08:00:00,None,74,328,287.2,0.0,0.0,40,Clouds,scattered clouds,5613
2016-06-02 10:00:00,None,102,315,289.13,0.0,0.0,75,Clouds,broken clouds,4625
2016-06-02 10:00:00,None,211,319,289.14,0.0,0.0,75,Clouds,broken clouds,4625
2016-06-02 11:00:00,None,219,310,290.08,0.0,0.0,75,Clouds,broken clouds,4750
2016-06-02 12:00:00,None,229,318,291.12,0.0,0.0,40,Clouds,scattered clouds,5047
2016-06-02 14:00:00,None,272,303,292.73,0.0,0.0,40,Clouds,scattered clouds,5269
2016-06-02 14:00:00,None,47,305,293.25,0.0,0.0,75,Haze,haze,5269
2016-06-02 15:00:00,None,114,308,294.42,0.0,0.0,40,Clouds,scattered clouds,5772
2016-06-02 16:00:00,None,260,309,294.71,0.0,0.0,20,Clouds,few clouds,6339
2016-06-02 18:00:00,None,263,311,295.46,0.0,0.0,1,Clear,sky is clear,4795
2016-06-02 18:00:00,None,287,302,295.28,0.0,0.0,1,Clear,sky is clear,4795
2016-06-02 19:00:00,None,246,308,295.07,0.0,0.0,1,Clear,sky is clear,3666
2016-06-02 20:00:00,None,212,302,294.36,0.0,0.0,1,Clear,sky is clear,3184
2016-06-02 21:00:00,None,63,299,291.67,0.0,0.0,20,Clouds,few clouds,3183
2016-06-02 22:00:00,None,220,293,288.57,0.0,0.0,1,Clear,sky is clear,3268
2016-06-02 23:00:00,None,15,289,287.63,0.0,0.0,1,Clear,sky is clear,2061
2016-06-03 00:00:00,None,210,279,287.62,0.0,0.0,1,Clear,sky is clear,993
2016-06-03 01:00:00,None,294,277,288.01,0.0,0.0,20,Clouds,few clouds,596
2016-06-03 02:00:00,None,52,269,288.34,0.0,0.0,75,Clouds,broken clouds,504
2016-06-03 03:00:00,None,204,255,288.48,0.0,0.0,75,Clouds,broken clouds,571
2016-06-03 04:00:00,None,257,249,288.67,0.0,0.0,40,Clouds,scattered clouds,933
2016-06-03 05:00:00,None,278,237,288.55,0.0,0.0,75,Clouds,broken clouds,3016
2016-06-03 06:00:00,None,201,245,288.61,0.0,0.0,75,Clouds,broken clouds,5444
2016-06-03 07:00:00,None,56,226,289.26,0.0,0.0,75,Rain,moderate rain,6459
2016-06-03 08:00:00,None,197,227,290.74,0.0,0.0,75,Clouds,broken clouds,5471
2016-06-03 09:00:00,None,280,222,292.16,0.0,0.0,75,Clouds,broken clouds,5126
2016-06-03 10:00:00,None,270,225,292.64,0.0,0.0,90,Rain,light intensity shower rain,4695
2016-06-03 11:00:00,None,78,222,292.34,1.02,0.0,90,Rain,light intensity shower rain,4991
2016-06-03 12:00:00,None,267,225,292.07,0.25,0.0,90,Rain,light intensity shower rain,5254
2016-06-03 12:00:00,None,123,216,292.07,0.25,0.0,90,Drizzle,light intensity drizzle,5254
2016-06-03 13:00:00,None,251,189,291.7,0.76,0.0,90,Rain,moderate rain,5185
2016-06-03 13:00:00,None,103,189,291.7,0.76,0.0,90,Drizzle,light intensity drizzle,5185
2016-06-03 14:00:00,None,191,189,291.69,2.68,0.0,90,Rain,moderate rain,5364
2016-06-03 15:00:00,None,262,198,291.44,0.51,0.0,90,Rain,moderate rain,5723
2016-06-03 15:00:00,None,29,195,291.44,0.51,0.0,90,Drizzle,light intensity drizzle,5723
2016-06-03 16:00:00,None,259,206,291.16,1.41,0.0,90,Rain,moderate rain,5933
2016-06-03 16:00:00,None,294,206,291.16,1.41,0.0,90,Mist,mist,5933
2016-06-03 16:00:00,None,26,206,291.16,1.41,0.0,90,Drizzle,light intensity drizzle,5933
2016-06-03 17:00:00,None,60,192,291.36,0.0,0.0,90,Rain,proximity shower rain,5924
2016-06-03 17:00:00,None,145,192,291.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5924
2016-06-03 18:00:00,None,158,192,291.5,0.0,0.0,90,Rain,proximity shower rain,4946
2016-06-03 18:00:00,None,160,187,291.5,0.0,0.0,90,Drizzle,light intensity drizzle,4946
2016-06-03 19:00:00,None,124,173,291.62,0.0,0.0,75,Rain,light rain,3800
2016-06-03 20:00:00,None,271,173,291.74,0.0,0.0,75,Clouds,broken clouds,3023
2016-06-03 21:00:00,None,189,173,290.68,0.0,0.0,75,Rain,light rain,3260
2016-06-03 22:00:00,None,145,122,290.32,0.7,0.0,40,Rain,light rain,2685
2016-06-03 23:00:00,None,108,122,289.77,0.0,0.0,1,Rain,light rain,1999
2016-06-03 23:00:00,None,298,122,289.77,0.0,0.0,1,Drizzle,light intensity drizzle,1999
2016-06-04 00:00:00,None,199,73,289.47,0.0,0.0,90,Drizzle,light intensity drizzle,1259
2016-06-04 01:00:00,None,200,73,289.56,0.0,0.0,90,Rain,light rain,797
2016-06-04 01:00:00,None,225,73,289.56,0.0,0.0,90,Drizzle,drizzle,797
2016-06-04 02:00:00,None,169,49,289.21,0.0,0.0,90,Rain,moderate rain,789
2016-06-04 03:00:00,None,298,91,288.85,0.51,0.0,90,Rain,light rain,477
2016-06-04 03:00:00,None,175,130,288.85,0.51,0.0,90,Mist,mist,477
2016-06-04 04:00:00,None,267,243,288.26,0.0,0.0,90,Mist,mist,483
2016-06-04 05:00:00,None,245,28,287.83,0.0,0.0,75,Mist,mist,936
2016-06-04 06:00:00,None,218,251,287.65,0.0,0.0,40,Rain,moderate rain,1625
2016-06-04 06:00:00,None,238,145,287.65,0.0,0.0,40,Mist,mist,1625
2016-06-04 07:00:00,None,75,190,288.26,0.0,0.0,75,Mist,mist,2415
2016-06-04 08:00:00,None,231,35,289.17,0.0,0.0,75,Clouds,broken clouds,3320
2016-06-04 09:00:00,None,24,29,290.82,0.0,0.0,40,Rain,light rain,3957
2016-06-04 10:00:00,None,168,10,292.11,0.0,0.0,40,Rain,light rain,4284
2016-06-04 11:00:00,None,254,10,292.76,0.0,0.0,90,Rain,light rain,4669
2016-06-04 12:00:00,None,260,350,292.54,0.0,0.0,90,Rain,light rain,4732
2016-06-04 12:00:00,None,175,350,292.54,0.0,0.0,90,Drizzle,light intensity drizzle,4732
2016-06-04 12:00:00,None,166,40,292.54,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4732
2016-06-04 13:00:00,None,215,36,292.57,2.79,0.0,40,Rain,moderate rain,4968
2016-06-04 13:00:00,None,130,20,292.57,2.79,0.0,40,Haze,haze,4968
2016-06-04 14:00:00,None,180,30,293.21,0.0,0.0,90,Rain,light rain,5104
2016-06-04 15:00:00,None,131,20,293.88,0.0,0.0,75,Thunderstorm,proximity thunderstorm,4875
2016-06-04 16:00:00,None,288,20,292.68,0.0,0.0,75,Rain,moderate rain,4805
2016-06-04 17:00:00,None,34,20,292.4,1.52,0.0,75,Rain,proximity shower rain,4609
2016-06-04 18:00:00,None,165,10,291.44,0.0,0.0,90,Rain,heavy intensity rain,4333
2016-06-04 18:00:00,None,108,24,291.44,0.0,0.0,90,Mist,mist,4333
2016-06-04 19:00:00,None,228,24,290.91,0.0,0.0,90,Rain,moderate rain,3619
2016-06-04 19:00:00,None,209,26,290.91,0.0,0.0,90,Drizzle,drizzle,3619
2016-06-04 20:00:00,None,92,11,290.1,0.0,0.0,75,Rain,moderate rain,3491
2016-06-04 21:00:00,None,285,11,289.55,0.0,0.0,90,Clouds,overcast clouds,3299
2016-06-04 22:00:00,None,231,16,288.81,0.0,0.0,90,Rain,light rain,2944
2016-06-04 23:00:00,None,38,19,288.04,0.0,0.0,75,Clouds,broken clouds,2418
2016-06-05 00:00:00,None,145,30,287.28,0.0,0.0,40,Clouds,scattered clouds,1648
2016-06-05 01:00:00,None,71,52,286.59,0.0,0.0,1,Clear,sky is clear,913
2016-06-05 02:00:00,None,175,40,286.2,0.0,0.0,1,Clear,sky is clear,704
2016-06-05 03:00:00,None,140,30,285.7,0.9,0.0,20,Rain,light rain,369
2016-06-05 04:00:00,None,268,46,285.59,0.0,0.0,20,Clouds,few clouds,364
2016-06-05 05:00:00,None,215,60,285.6,0.0,0.0,1,Clear,sky is clear,555
2016-06-05 06:00:00,None,172,10,285.69,0.0,0.0,1,Clear,sky is clear,1003
2016-06-05 07:00:00,None,181,40,287.47,0.0,0.0,1,Clear,sky is clear,1372
2016-06-05 08:00:00,None,178,90,289.62,0.0,0.0,1,Clear,sky is clear,2211
2016-06-05 09:00:00,None,164,60,291.75,0.0,0.0,20,Clouds,few clouds,3126
2016-06-05 10:00:00,None,101,310,293.7,0.0,0.0,40,Clouds,scattered clouds,3833
2016-06-05 11:00:00,None,165,90,295.87,0.0,0.0,20,Clouds,few clouds,4397
2016-06-05 12:00:00,None,14,200,297.5,0.0,0.0,40,Clouds,scattered clouds,4798
2016-06-05 13:00:00,None,180,350,298.71,0.0,0.0,20,Clouds,few clouds,4656
2016-06-05 14:00:00,None,200,295,299.63,0.0,0.0,40,Clouds,scattered clouds,4753
2016-06-05 15:00:00,None,48,296,299.94,0.0,0.0,40,Clouds,scattered clouds,4582
2016-06-05 16:00:00,None,19,270,299.73,0.0,0.0,40,Clouds,scattered clouds,4607
2016-06-05 17:00:00,None,72,296,299.84,0.0,0.0,40,Clouds,scattered clouds,4549
2016-06-05 18:00:00,None,274,320,299.07,0.0,0.0,20,Clouds,few clouds,4375
2016-06-05 19:00:00,None,93,286,298.44,0.0,0.0,20,Clouds,few clouds,3634
2016-06-05 20:00:00,None,38,286,296.94,0.0,0.0,20,Clouds,few clouds,2890
2016-06-05 21:00:00,None,222,274,294.14,0.0,0.0,20,Clouds,few clouds,2796
2016-06-05 22:00:00,None,230,274,292.26,0.0,0.0,20,Rain,light rain,2081
2016-06-05 23:00:00,None,280,274,290.8,0.0,0.0,20,Clouds,few clouds,1256
2016-06-06 00:00:00,None,218,290,289.26,0.0,0.0,1,Rain,light rain,650
2016-06-06 01:00:00,None,161,290,288.23,0.0,0.0,1,Clear,sky is clear,435
2016-06-06 02:00:00,None,44,190,287.97,0.0,0.0,1,Clear,sky is clear,320
2016-06-06 03:00:00,None,70,150,288.24,0.0,0.0,20,Clouds,few clouds,343
2016-06-06 04:00:00,None,285,200,288.31,0.0,0.0,75,Clouds,broken clouds,906
2016-06-06 05:00:00,None,109,200,288.55,0.0,0.0,40,Rain,light rain,2994
2016-06-06 06:00:00,None,212,220,287.32,0.25,0.0,90,Rain,light rain,5188
2016-06-06 06:00:00,None,256,200,287.32,0.25,0.0,90,Drizzle,light intensity drizzle,5188
2016-06-06 07:00:00,None,231,200,286.67,0.0,0.0,40,Rain,light rain,6592
2016-06-06 08:00:00,None,197,200,287.51,0.0,0.0,20,Clouds,few clouds,5564
2016-06-06 09:00:00,None,95,170,289.64,0.0,0.0,20,Clouds,few clouds,4879
2016-06-06 10:00:00,None,97,170,290.89,0.0,0.0,20,Clouds,few clouds,4642
2016-06-06 11:00:00,None,151,160,291.06,0.0,0.0,75,Clouds,broken clouds,4618
2016-06-06 12:00:00,None,173,174,291.13,0.0,0.0,90,Clouds,overcast clouds,4872
2016-06-06 13:00:00,None,150,170,291.41,0.0,0.0,75,Rain,proximity shower rain,4809
2016-06-06 14:00:00,None,266,220,292.32,0.0,0.0,75,Rain,proximity shower rain,5058
2016-06-06 15:00:00,None,100,110,292.16,0.0,0.0,90,Rain,proximity shower rain,5519
2016-06-06 16:00:00,None,278,130,293.15,0.0,0.0,75,Rain,heavy intensity rain,6473
2016-06-06 17:00:00,None,172,140,292.83,0.0,0.0,75,Rain,heavy intensity rain,5975
2016-06-06 18:00:00,None,27,160,292.77,0.0,0.0,40,Clouds,scattered clouds,4435
2016-06-06 19:00:00,None,171,120,293.0,0.0,0.0,40,Clouds,scattered clouds,3377
2016-06-06 20:00:00,None,61,100,291.98,0.0,0.0,40,Rain,light rain,2784
2016-06-06 21:00:00,None,67,140,290.47,0.0,0.0,20,Clouds,few clouds,2654
2016-06-06 22:00:00,None,292,140,289.23,0.0,0.0,20,Clouds,few clouds,1771
2016-06-06 23:00:00,None,155,240,287.96,0.0,0.0,20,Clouds,few clouds,1095
2016-06-07 00:00:00,None,66,240,286.86,0.0,0.0,1,Clear,sky is clear,636
2016-06-07 01:00:00,None,18,240,285.86,0.0,0.0,1,Clear,sky is clear,388
2016-06-07 02:00:00,None,201,229,285.05,0.0,0.0,1,Clear,sky is clear,297
2016-06-07 03:00:00,None,88,360,284.18,0.0,0.0,1,Clear,sky is clear,337
2016-06-07 04:00:00,None,160,310,282.82,0.0,0.0,1,Clear,sky is clear,896
2016-06-07 05:00:00,None,204,240,282.22,0.0,0.0,20,Clouds,few clouds,3108
2016-06-07 06:00:00,None,210,280,282.09,0.0,0.0,20,Clouds,few clouds,5694
2016-06-07 07:00:00,None,287,50,284.18,0.0,0.0,1,Clear,sky is clear,6435
2016-06-07 08:00:00,None,93,230,286.0,0.0,0.0,1,Clear,sky is clear,5711
2016-06-07 09:00:00,None,272,348,288.03,0.0,0.0,1,Clear,sky is clear,5416
2016-06-07 10:00:00,None,154,150,289.12,0.0,0.0,20,Clouds,few clouds,4603
2016-06-07 11:00:00,None,242,200,290.3,0.0,0.0,20,Clouds,few clouds,4534
2016-06-07 12:00:00,None,160,353,291.27,0.0,0.0,20,Clouds,few clouds,4808
2016-06-07 13:00:00,None,46,353,292.17,0.0,0.0,20,Clouds,few clouds,5074
2016-06-07 14:00:00,None,210,359,293.08,0.0,0.0,40,Clouds,scattered clouds,5422
2016-06-07 15:00:00,None,201,260,293.79,0.0,0.0,20,Clouds,few clouds,5728
2016-06-07 16:00:00,None,27,359,294.2,0.0,0.0,20,Clouds,few clouds,6295
2016-06-07 17:00:00,None,172,359,294.54,0.0,0.0,40,Clouds,scattered clouds,6367
2016-06-07 18:00:00,None,288,354,294.35,0.0,0.0,40,Clouds,scattered clouds,4757
2016-06-07 19:00:00,None,221,354,293.97,0.0,0.0,75,Clouds,broken clouds,3554
2016-06-07 20:00:00,None,144,284,293.08,0.0,0.0,40,Clouds,scattered clouds,3011
2016-06-07 21:00:00,None,198,284,290.8,0.0,0.0,40,Haze,haze,2806
2016-06-07 22:00:00,None,252,300,288.13,0.0,0.0,40,Haze,haze,2485
2016-06-07 23:00:00,None,194,300,286.8,0.0,0.0,40,Haze,haze,2221
2016-06-08 00:00:00,None,205,300,285.91,0.0,0.0,1,Clear,sky is clear,1612
2016-06-08 01:00:00,None,254,270,284.52,0.0,0.0,1,Mist,mist,481
2016-06-08 02:00:00,None,24,280,283.9,0.0,0.0,1,Clear,sky is clear,350
2016-06-08 03:00:00,None,184,270,283.8,0.0,0.0,1,Mist,mist,357
2016-06-08 04:00:00,None,106,270,283.43,0.0,0.0,1,Clear,sky is clear,936
2016-06-08 05:00:00,None,23,260,283.52,0.0,0.0,1,Clear,sky is clear,3139
2016-06-08 06:00:00,None,164,280,282.99,0.0,0.0,0,Clear,Sky is Clear,6154
2016-06-08 07:00:00,None,175,260,285.14,0.0,0.0,0,Clear,Sky is Clear,6633
2016-06-08 08:00:00,None,113,265,286.21,0.0,0.0,0,Clear,Sky is Clear,5841
2016-06-08 09:00:00,None,221,280,288.47,0.0,0.0,12,Clouds,few clouds,5394
2016-06-08 10:00:00,None,139,270,291.24,0.0,0.0,12,Clouds,few clouds,4558
2016-06-08 11:00:00,None,13,311,292.73,0.0,0.0,20,Clouds,few clouds,5103
2016-06-08 12:00:00,None,250,152,295.58,0.0,0.0,0,Clear,Sky is Clear,5180
2016-06-08 13:00:00,None,161,152,296.27,0.0,0.0,0,Clear,Sky is Clear,5065
2016-06-08 14:00:00,None,146,152,298.43,0.0,0.0,0,Clear,Sky is Clear,5618
2016-06-08 15:00:00,None,156,245,299.13,0.0,0.0,0,Clear,Sky is Clear,5752
2016-06-08 16:00:00,None,199,245,298.91,0.0,0.0,0,Clear,Sky is Clear,6566
2016-06-08 17:00:00,None,178,245,298.81,0.0,0.0,0,Clear,Sky is Clear,6077
2016-06-08 18:00:00,None,137,360,298.59,0.0,0.0,0,Clear,Sky is Clear,5037
2016-06-08 19:00:00,None,101,340,297.26,0.0,0.0,0,Clear,Sky is Clear,3725
2016-06-08 20:00:00,None,86,350,295.6,0.0,0.0,0,Clear,Sky is Clear,3169
2016-06-08 21:00:00,None,87,360,294.25,0.0,0.0,8,Clear,sky is clear,2801
2016-06-08 22:00:00,None,123,350,293.21,0.0,0.0,8,Clear,sky is clear,2383
2016-06-08 23:00:00,None,83,20,292.61,0.0,0.0,8,Clear,sky is clear,1418
2016-06-09 00:00:00,None,134,30,290.6,0.6,0.0,36,Rain,light rain,686
2016-06-09 01:00:00,None,221,40,289.45,3.05,0.0,36,Rain,moderate rain,427
2016-06-09 02:00:00,None,202,40,289.15,0.25,0.0,36,Rain,light rain,313
2016-06-09 03:00:00,None,85,360,289.02,6.35,0.0,80,Rain,heavy intensity rain,356
2016-06-09 04:00:00,None,236,40,289.44,1.09,0.0,80,Rain,moderate rain,874
2016-06-09 05:00:00,None,149,70,289.26,3.18,0.0,80,Rain,moderate rain,2966
2016-06-09 06:00:00,None,176,27,289.79,10.05,0.0,68,Rain,heavy intensity rain,5361
2016-06-09 07:00:00,None,195,40,290.25,7.7,0.0,68,Rain,heavy intensity rain,5656
